,Symbol,Company Name,Market Cap,% Change,Volume,Revenue
714,IGMS,"IGM Biosciences, Inc.",75.14M,4.58%,191603,2.68M
715,EPIX,ESSA Pharma Inc.,75.02M,1.81%,9319,-
716,INCR,InterCure Ltd.,74.81M,0.13%,2823,65.58M
717,PETS,"PetMed Express, Inc.",74.67M,-4.74%,102595,247.01M
718,ADAP,Adaptimmune Therapeutics plc,74.24M,2.08%,388804,179.64M
719,CRVO,CervoMed Inc.,73.71M,0.59%,68303,9.31M
720,VERU,Veru Inc.,73.07M,1.78%,960142,16.89M
721,NOTV,"Inotiv, Inc.",72.83M,0.47%,203327,480.40M
722,ZYXI,"Zynex, Inc.",72.27M,4.35%,121886,172.40M
723,INO,"Inovio Pharmaceuticals, Inc.",72.25M,-2.48%,439695,283.10K
724,PDSB,PDS Biotechnology Corporation,71.73M,0.64%,3075952,-
725,JSPR,"Jasper Therapeutics, Inc.",71.66M,-2.05%,90973,-
726,ELUT,Elutia Inc.,70.29M,1.18%,7934,23.71M
727,TNYA,"Tenaya Therapeutics, Inc.",70.01M,-1.03%,1806186,-
728,VTGN,"Vistagen Therapeutics, Inc.",69.56M,-0.82%,66881,698.00K
729,MNOV,"MediciNova, Inc.",69.16M,-,6223,-
730,YI,"111, Inc.",68.73M,1.80%,11620,1.97B
731,BYSI,BeyondSpring Inc.,68.54M,1.19%,7899,1.88M
732,ARMP,"Armata Pharmaceuticals, Inc.",68.39M,1.07%,84416,4.70M
733,ANL,Adlai Nortye Ltd.,68.27M,0.72%,2484,1.94M
734,SRZN,"Surrozen, Inc.",67.66M,-0.86%,1565,11.64M
735,ASRT,"Assertio Holdings, Inc.",67.33M,-1.03%,139304,119.00M
736,CLSD,"Clearside Biomedical, Inc.",67.06M,-0.30%,129502,3.76M
737,MCRB,"Seres Therapeutics, Inc.",66.98M,3.09%,69287,-
738,VANI,"Vivani Medical, Inc.",66.94M,-0.88%,22655,-
739,UNCY,"Unicycive Therapeutics, Inc.",66.73M,0.75%,472594,-
740,EDAP,EDAP TMS S.A.,66.18M,-1.67%,19549,67.84M
741,SERA,"Sera Prognostics, Inc.",65.93M,-6.91%,305474,115.00K
742,CTOR,"Citius Oncology, Inc.",65.11M,-4.40%,13909,-
743,ATHE,Alterity Therapeutics Limited,65.01M,0.47%,8077,2.30M
744,FORA,Forian Inc.,64.57M,0.98%,6391,22.33M
745,XCUR,"Exicure, Inc.",63.43M,-4.38%,4221,500.00K
746,ZURA,Zura Bio Limited,63.11M,-1.92%,228129,-
747,AKYA,"Akoya Biosciences, Inc.",62.84M,-3.08%,405408,79.96M
748,OKYO,OKYO Pharma Limited,62.78M,2.72%,2459167,-
749,TELO,"Telomir Pharmaceuticals, Inc.",62.50M,-4.55%,109322,-
750,CNTX,Context Therapeutics Inc.,62.16M,-1.77%,79369,-
751,ABOS,"Acumen Pharmaceuticals, Inc.",61.78M,-0.97%,329595,-
752,NTRB,Nutriband Inc.,60.95M,-4.89%,21969,2.14M
753,MGX,"Metagenomi, Inc.",60.56M,-2.99%,146024,45.26M
754,NEUE,"NeueHealth, Inc.",60.05M,-1.89%,2130,907.35M
755,ICCM,IceCure Medical Ltd,59.96M,3.92%,133883,3.29M
756,ICCC,ImmuCell Corporation,58.92M,5.50%,21035,27.30M
757,SKYE,"Skye Bioscience, Inc.",58.87M,-8.21%,319176,-
758,NVNO,enVVeno Medical Corporation,58.75M,-0.88%,46949,-
759,SER,"Serina Therapeutics, Inc.",58.31M,-0.68%,80752,51.00K
760,APYX,Apyx Medical Corporation,58.20M,-7.23%,67741,47.29M
761,APLT,"Applied Therapeutics, Inc.",58.03M,-0.02%,1901016,265.00K
762,ACET,"Adicet Bio, Inc.",57.37M,-3.49%,500275,-
763,TELA,"TELA Bio, Inc.",56.96M,-0.69%,74389,71.22M
764,VTVT,vTv Therapeutics Inc.,56.74M,-4.68%,4707,17.00K
765,VRCA,Verrica Pharmaceuticals Inc.,56.58M,-1.34%,112041,7.18M
766,RENB,Renovaro Inc.,56.25M,-1.98%,1662253,-
767,BEAT,"HeartBeam, Inc.",56.12M,2.84%,74569,-
768,RPTX,Repare Therapeutics Inc.,56.11M,-,78459,1.07M
769,FBRX,"Forte Biosciences, Inc.",55.88M,12.90%,18704,-
770,BMEA,"Biomea Fusion, Inc.",55.61M,2.07%,476115,-
771,IMMX,"Immix Biopharma, Inc.",55.48M,-17.43%,1141421,-
772,IMRX,Immuneering Corporation,55.42M,6.21%,227428,-
773,IKNA,"Ikena Oncology, Inc.",55.01M,-0.87%,42683,-
774,CELU,Celularity Inc.,54.84M,-10.44%,78022,54.22M
775,OTLK,"Outlook Therapeutics, Inc.",53.71M,-2.44%,1861602,-
776,CTSO,Cytosorbents Corporation,52.91M,-0.04%,52325,35.33M
777,FBIO,"Fortress Biotech, Inc.",52.57M,2.89%,146055,57.78M
778,PIII,P3 Health Partners Inc.,52.43M,-,6679,1.49B
779,KLRS,"Kalaris Therapeutics, Inc.",52.18M,-2.47%,119061,-
780,MAIA,"MAIA Biotechnology, Inc.",51.83M,-4.47%,92271,-
781,STTK,"Shattuck Labs, Inc.",51.74M,8.00%,245566,4.61M
782,HOWL,"Werewolf Therapeutics, Inc.",51.60M,3.60%,400273,1.14M
783,ATNM,"Actinium Pharmaceuticals, Inc.",51.16M,-3.53%,141788,81.00K
784,VNRX,VolitionRx Limited,50.99M,-0.27%,188190,1.31M
785,QNCX,"Quince Therapeutics, Inc.",50.47M,1.83%,161407,-
786,PRLD,Prelude Therapeutics Incorporated,50.04M,-2.24%,74248,7.00M
787,GANX,"Gain Therapeutics, Inc.",50.02M,0.28%,76491,-
788,BDSX,"Biodesix, Inc.",50.01M,-3.74%,3823727,74.46M
789,CUE,"Cue Biopharma, Inc.",49.84M,-6.46%,307027,7.99M
790,BLUE,"bluebird bio, Inc.",48.86M,-,217722,103.95M
791,IPSC,"Century Therapeutics, Inc.",48.15M,-2.68%,431901,114.90M
792,RVPH,"Reviva Pharmaceuticals Holdings, Inc.",48.14M,-1.90%,242922,-
793,DTIL,"Precision BioSciences, Inc.",48.01M,-1.29%,29026,51.14M
794,PEPG,PepGen Inc.,47.77M,-0.68%,129939,-
795,ARTV,"Artiva Biotherapeutics, Inc.",47.51M,-1.52%,74226,251.00K
796,MURA,Mural Oncology plc,47.49M,1.09%,40029,-
797,OSTX,OS Therapies Incorporated,47.20M,9.80%,221635,-
798,PMVP,"PMV Pharmaceuticals, Inc.",47.07M,0.67%,207648,-
799,IRD,"Opus Genetics, Inc.",46.39M,0.50%,102175,13.65M
800,ADVM,"Adverum Biotechnologies, Inc.",46.17M,-1.12%,212597,1.00M
801,ANEB,"Anebulo Pharmaceuticals, Inc.",46.01M,-1.80%,4279,-
802,XLO,"Xilio Therapeutics, Inc.",45.77M,-1.47%,240363,9.27M
803,MODD,"Modular Medical, Inc.",45.34M,5.25%,55861,-
804,RNTX,Rein Therapeutics Inc.,45.08M,2.58%,21465,-
805,NRXP,"NRx Pharmaceuticals, Inc.",44.32M,-2.60%,184333,-
806,MRSN,"Mersana Therapeutics, Inc.",43.91M,-9.67%,3135880,34.01M
807,RNXT,"RenovoRx, Inc.",43.49M,-4.88%,98022,240.00K
808,AKTX,"Akari Therapeutics, Plc",42.96M,6.37%,13550,-
809,ATRA,"Atara Biotherapeutics, Inc.",42.56M,-0.14%,59965,199.73M
810,HYPR,"Hyperfine, Inc.",42.40M,-5.73%,596652,11.73M
811,KRON,"Kronos Bio, Inc.",41.99M,0.29%,425932,9.19M
812,CNTB,Connect Biopharma Holdings Limited,41.79M,-8.37%,84790,26.03M
813,GRCE,"Grace Therapeutics, Inc.",40.74M,0.67%,12561,-
814,AVTX,"Avalo Therapeutics, Inc.",40.60M,-4.09%,29520,441.00K
815,CAMP,Camp4 Therapeutics Corporation,40.31M,-0.25%,193951,1.51M
816,KPTI,Karyopharm Therapeutics Inc.,39.66M,-1.08%,64571,142.13M
817,RBOT,Vicarious Surgical Inc.,39.62M,-2.48%,8332,-
818,CCEL,"Cryo-Cell International, Inc.",39.04M,0.63%,2871,32.10M
819,SPRO,"Spero Therapeutics, Inc.",38.93M,-0.14%,40421,44.58M
820,ANVS,"Annovis Bio, Inc.",38.58M,-4.81%,277945,-
821,DXR,Daxor Corporation,38.19M,-3.25%,1563,119.71K
822,ESLA,"Estrella Immunopharma, Inc.",37.61M,4.00%,4961,-
823,ITRM,Iterum Therapeutics plc,37.27M,0.08%,385016,-
824,MDAI,"Spectral AI, Inc.",36.96M,6.57%,396774,29.96M
825,ECOR,"electroCore, Inc.",36.88M,-0.20%,77316,26.46M
826,ACRV,"Acrivon Therapeutics, Inc.",36.69M,1.74%,431459,-
827,COEP,"Coeptis Therapeutics Holdings, Inc.",36.58M,1.36%,25633,62.87K
828,NRSN,NeuroSense Therapeutics Ltd.,36.46M,4.11%,304020,-
829,RADX,Radiopharm Theranostics Limited,36.27M,12.38%,87065,204.61K
830,MLEC,Moolec Science SA,35.71M,-1.33%,1038,7.83M
831,ONCY,Oncolytics Biotech Inc.,35.50M,4.11%,7108684,-
832,RANI,"Rani Therapeutics Holdings, Inc.",35.49M,-4.83%,267816,1.20M
833,LTRN,Lantern Pharma Inc.,35.48M,-2.54%,30073,-
834,ANTX,"AN2 Therapeutics, Inc.",35.31M,-1.68%,20147,-
835,PLUR,Pluri Inc.,35.09M,-0.02%,1138,1.03M
836,BNR,Burning Rock Biotech Limited,34.99M,0.62%,21939,70.67M
837,COCH,"Envoy Medical, Inc.",34.76M,-3.30%,32294,212.00K
838,BOLD,"Boundless Bio, Inc.",34.47M,-1.28%,47174,-
839,QNTM,Quantum BioPharma Ltd.,33.76M,-5.48%,157451,-
840,LVTX,LAVA Therapeutics N.V.,33.67M,2.36%,21200,4.99M
841,ALGS,"Aligos Therapeutics, Inc.",33.63M,-5.47%,75983,3.27M
842,RMTI,"Rockwell Medical, Inc.",33.47M,-1.75%,151703,97.73M
843,FGEN,"FibroGen, Inc.",33.34M,0.46%,406368,7.00M
844,POCI,"Precision Optics Corporation, Inc.",33.25M,-0.98%,6385,17.63M
845,CYCC,"Cyclacel Pharmaceuticals, Inc.",32.29M,-0.68%,146066,14.00K
846,DRIO,DarioHealth Corp.,31.63M,0.22%,94016,28.03M
847,FBLG,"FibroBiologics, Inc.",30.99M,-5.81%,203179,-
848,NEPH,"Nephros, Inc.",30.95M,11.03%,75079,15.52M
849,CCM,Concord Medical Services Holdings Limited,30.48M,-10.91%,24925,52.60M
850,SCYX,"SCYNEXIS, Inc.",30.25M,-1.29%,87302,2.63M
851,DYAI,"Dyadic International, Inc.",29.96M,-4.76%,26173,3.55M
852,NMTC,NeuroOne Medical Technologies Corporation,29.52M,1.12%,73000,5.76M
853,OKUR,"OnKure Therapeutics, Inc.",29.05M,0.93%,85095,-
854,ZCMD,Zhongchao Inc.,29.04M,-1.29%,3032,15.86M
855,CVKD,"Cadrenal Therapeutics, Inc.",29.01M,-1.86%,6976,-
856,CASI,"CASI Pharmaceuticals, Inc.",28.97M,-1.06%,3770,31.37M
857,KZR,"Kezar Life Sciences, Inc.",28.71M,-3.75%,18939,-
858,PYPD,PolyPid Ltd.,28.33M,-0.36%,16092,-
859,FEMY,Femasys Inc.,28.33M,-1.89%,46357,1.70M
860,INKT,"MiNK Therapeutics, Inc.",28.30M,-,1372,-
861,NNVC,"NanoViricides, Inc.",28.00M,20.95%,990124,-
862,IGC,"IGC Pharma, Inc.",26.85M,-0.59%,318683,1.24M
863,NRXS,"NeurAxis, Inc.",26.53M,-,445896,2.93M
864,BRNS,Barinthus Biotherapeutics plc,26.38M,-19.26%,210890,14.97M
865,KALA,"KALA BIO, Inc.",26.07M,-4.03%,12501,-
866,CMMB,Chemomab Therapeutics Ltd.,25.74M,0.37%,137968,-
867,BMGL,Basel Medical Group Ltd,25.74M,16.10%,1562454,7.43M
868,DARE,"Daré Bioscience, Inc.",25.67M,-0.69%,17685,25.91K
869,IPA,ImmunoPrecise Antibodies Ltd.,25.50M,13.93%,900485,16.58M
870,GDTC,CytoMed Therapeutics Limited,25.39M,-2.22%,5479,368.84K
871,CALC,"CalciMedica, Inc.",25.15M,4.09%,3846,-
872,SCLX,Scilex Holding Company,24.99M,-,86437,50.71M
873,NSYS,Nortech Systems Incorporated,24.93M,-1.74%,3955,120.81M
874,PULM,"Pulmatrix, Inc.",24.87M,1.86%,32123,1.92M
875,SXTC,"China SXT Pharmaceuticals, Inc.",24.84M,-3.73%,174358,1.82M
876,GBIO,Generation Bio Co.,24.81M,-2.58%,295549,24.56M
877,ALXO,ALX Oncology Holdings Inc.,24.78M,-3.17%,368538,-
878,ADVB,Advanced Biomed Inc.,24.67M,-3.36%,27284,-
879,ENLV,Enlivex Therapeutics Ltd.,23.25M,2.18%,16709,-
880,LSTA,"Lisata Therapeutics, Inc.",23.22M,7.57%,6072,1.00M
881,PASG,"Passage Bio, Inc.",22.99M,6.08%,227300,-
882,BCAB,"BioAtla, Inc.",22.78M,-4.15%,159747,11.00M
883,OSRH,"OSR Holdings, Inc.",22.36M,-4.13%,55255,-148.95K
884,CLGN,CollPlant Biotechnologies Ltd.,22.11M,-3.98%,4816,515.00K
885,VOR,Vor Biopharma Inc.,22.05M,-5.46%,1560159,-
886,TPST,"Tempest Therapeutics, Inc.",21.80M,-,19831,-
887,LEXX,Lexaria Bioscience Corp.,21.43M,13.40%,316106,525.92K
888,RLMD,"Relmada Therapeutics, Inc.",21.22M,3.97%,742653,-
889,SLGL,Sol-Gel Technologies Ltd.,21.14M,-1.30%,4639,12.10M
890,NXL,"Nexalin Technology, Inc.",21.13M,1.65%,30782,131.07K
891,LSB,"LakeShore Biopharma Co., Ltd",20.99M,-8.71%,1922,79.42M
892,APUS,"Apimeds Pharmaceuticals US, Inc.",20.95M,-0.55%,23875,-
893,CRIS,"Curis, Inc.",20.92M,0.50%,32460,11.20M
894,JUNS,"Jupiter Neurosciences, Inc.",20.52M,8.96%,46509,-
895,MIRA,"MIRA Pharmaceuticals, Inc.",20.51M,-0.81%,229583,-
896,OVID,Ovid Therapeutics Inc.,20.29M,-0.49%,526378,548.00K
897,PAVM,PAVmed Inc.,20.16M,-0.49%,124510,1.99M
898,LGVN,Longeveron Inc.,20.15M,-1.82%,51082,2.23M
899,QTTB,Q32 Bio Inc.,19.76M,-1.82%,63082,-
900,RVP,"Retractable Technologies, Inc.",19.43M,1.39%,56026,33.75M
901,LPCN,Lipocine Inc.,19.15M,-2.98%,27039,3.67M
902,BIVI,BioVie Inc.,19.01M,-,89021,-
903,HOOK,HOOKIPA Pharma Inc.,18.94M,-6.79%,226874,9.35M
904,ELEV,"Elevation Oncology, Inc.",18.70M,-1.65%,332643,-
905,ABVC,"ABVC BioPharma, Inc.",18.69M,-4.96%,169524,508.38K
906,MGRX,"Mangoceuticals, Inc.",18.65M,3.05%,142944,511.08K
907,CGTX,"Cognition Therapeutics, Inc.",18.41M,-5.75%,351231,-
908,ADGM,"Adagio Medical Holdings, Inc.",18.30M,-,41403,576.00K
909,XFOR,"X4 Pharmaceuticals, Inc.",17.94M,-4.02%,168078,31.36M
910,SNYR,Synergy CHC Corp.,17.67M,-3.92%,46102,33.59M
911,BFRG,"Bullfrog AI Holdings, Inc.",17.42M,-,70750,-
912,VYNE,VYNE Therapeutics Inc.,17.33M,4.00%,1329449,605.00K
913,WOK,WORK Medical Technology Group LTD,17.21M,1.58%,545187,11.51M
914,VSEE,"VSee Health, Inc.",17.07M,-2.28%,40354,8.06M
915,GELS,Gelteq Limited,16.99M,-2.70%,38698,95.62K
916,IMNN,"Imunon, Inc.",16.96M,179.18%,413575862,-
917,DRRX,DURECT Corporation,16.89M,-,31898,1.86M
918,SABS,"SAB Biotherapeutics, Inc.",16.82M,-2.69%,217623,377.84K
919,TXMD,"TherapeuticsMD, Inc.",16.78M,-,14238,1.84M
920,NXGL,"NEXGEL, Inc.",16.69M,2.22%,14584,10.23M
921,ALUR,Allurion Technologies Inc.,16.64M,-5.42%,149925,28.30M
922,PMN,"ProMIS Neurosciences, Inc.",16.51M,0.04%,13840,-
923,IRIX,IRIDEX Corporation,16.45M,0.99%,134601,48.80M
924,XAIR,"Beyond Air, Inc.",16.41M,0.80%,2365739,3.02M
925,CLDI,"Calidi Biotherapeutics, Inc.",16.27M,-0.87%,211443,-
926,GLYC,"GlycoMimetics, Inc.",15.75M,-1.53%,124381,-
927,ALLR,"Allarity Therapeutics, Inc.",15.53M,-3.29%,344174,-
928,AMS,American Shared Hospital Services,15.29M,0.85%,6352,29.24M
929,LPTX,"Leap Therapeutics, Inc.",15.04M,-1.25%,136443,-
930,HBIO,"Harvard Bioscience, Inc.",14.86M,1.82%,373643,91.40M
931,COCP,"Cocrystal Pharma, Inc.",14.85M,-,13548,-
932,PRPO,"Precipio, Inc.",14.55M,-2.15%,10050,20.03M
933,EQ,"Equillium, Inc.",14.50M,2.53%,37128,30.41M
934,MEIP,"MEI Pharma, Inc.",14.36M,-2.05%,1176,-
935,NXTC,"NextCure, Inc.",14.24M,2.15%,90814,-
936,ERNA,Ernexa Therapeutics Inc.,14.22M,-0.18%,443974,535.00K
937,CANF,Can-Fite BioPharma Ltd.,14.07M,-0.48%,32614,674.00K
938,GOVX,"GeoVax Labs, Inc.",13.98M,-0.98%,117595,5.59M
939,LFWD,Lifeward Ltd.,13.87M,-,68624,25.41M
940,CING,Cingulate Inc.,13.79M,3.68%,162072,-
941,EDSA,"Edesa Biotech, Inc.",13.76M,-1.49%,12991,-
942,RLYB,Rallybio Corporation,13.70M,-0.21%,124964,848.00K
943,FLGC,Flora Growth Corp.,13.63M,3.24%,61798,53.26M
944,PHGE,BiomX Inc.,13.58M,-1.97%,80669,-
945,IBIO,"iBio, Inc.",13.51M,3.15%,268869,375.00K
946,VVOS,"Vivos Therapeutics, Inc.",13.43M,9.09%,245720,14.63M
947,UBX,"Unity Biotechnology, Inc.",13.41M,1.18%,72105,-
948,MBRX,"Moleculin Biotech, Inc.",13.31M,1.20%,103698,-
949,PRPH,"ProPhase Labs, Inc.",13.31M,4.36%,878071,5.85M
950,SYBX,"Synlogic, Inc.",13.22M,1.44%,2571,8.00K
951,INAB,"IN8bio, Inc.",13.15M,9.11%,2642350,-
952,PRTG,Portage Biotech Inc.,12.98M,-4.36%,9537,-
953,BLRX,BioLineRx Ltd.,12.98M,-3.68%,25273,28.94M
954,MODV,ModivCare Inc.,12.89M,-2.66%,175393,2.75B
955,CVM,CEL-SCI Corporation,12.89M,-,719162,-
956,ABP,"Abpro Holdings, Inc.",12.89M,-7.83%,2597697,183.00K
957,TRIB,Trinity Biotech plc,12.87M,-6.35%,49687,61.56M
958,NEUP,Neuphoria Therapeutics Inc.,12.75M,8.83%,44829,15.66M
959,ONMD,OneMedNet Corporation,12.50M,0.22%,89532,532.00K
960,BRTX,"BioRestorative Therapies, Inc.",12.46M,3.75%,14010,391.00K
961,BOLT,"Bolt Biotherapeutics, Inc.",12.35M,-0.92%,225730,3.64M
962,HKPD,Hong Kong Pharma Digital Technology Holdings Limited,12.21M,11.00%,2972248,20.77M
963,MRKR,"Marker Therapeutics, Inc.",12.21M,0.88%,16644,5.70M
964,MSPR,"MSP Recovery, Inc.",12.20M,6.47%,151937,13.09M
965,COSM,Cosmos Health Inc.,12.17M,1.06%,192477,53.55M
966,IINN,Inspira Technologies Oxy B.H.N. Ltd.,12.17M,-4.81%,184564,-
967,AYTU,"Aytu BioPharma, Inc.",12.09M,-2.97%,223642,77.69M
968,MHUA,"Meihua International Medical Technologies Co., Ltd.",12.07M,-0.03%,16512,96.91M
969,HCWB,HCW Biologics Inc.,11.94M,0.72%,76577,1.45M
970,EVAX,Evaxion A/S,11.88M,0.53%,72204,3.34M
971,SCNX,"Scienture Holdings, Inc.",11.50M,-1.53%,62347,146.90K
972,CLRB,"Cellectar Biosciences, Inc.",11.48M,-1.15%,348002,-
973,BCTX,BriaCell Therapeutics Corp.,11.40M,-9.97%,10433160,-
974,HOTH,"Hoth Therapeutics, Inc.",11.25M,1.72%,37293,-
975,BNGO,"Bionano Genomics, Inc.",11.19M,-1.33%,55621,28.46M
976,CSCI,COSCIENS Biopharma Inc.,11.16M,-1.77%,2706,9.03M
977,ASBP,"Aspire Biopharma Holdings, Inc.",11.00M,0.45%,763322,-
978,ICU,SeaStar Medical Holding Corporation,10.99M,-1.56%,53112,428.00K
979,SSKN,"STRATA Skin Sciences, Inc.",10.80M,4.86%,52071,33.62M
980,ATHA,"Athira Pharma, Inc.",10.78M,2.03%,51823,-
981,XTLB,XTL Biopharmaceuticals Ltd.,10.64M,2.78%,1664,451.00K
982,CYCN,"Cyclerion Therapeutics, Inc.",10.50M,0.62%,3922,2.08M
983,NERV,"Minerva Neurosciences, Inc.",10.21M,0.69%,2469,-
984,BCDA,"BioCardia, Inc.",10.02M,3.68%,30862,3.00K
985,DWTX,"Dogwood Therapeutics, Inc.",10.01M,-1.13%,66670,-
986,INBS,Intelligent Bio Solutions Inc.,9.74M,9.30%,148112,2.94M
987,DHAI,"DIH Holding US, Inc.",9.66M,2.91%,240253,69.57M
988,KAPA,"Kairos Pharma, Ltd.",9.60M,1.60%,62274,-
989,IMRN,Immuron Limited,9.53M,3.27%,75667,4.05M
990,KPRX,"Kiora Pharmaceuticals, Inc.",9.31M,-0.36%,3110,20.00K
991,APRE,"Aprea Therapeutics, Inc.",9.17M,1.20%,8032,1.28M
992,STRM,"Streamline Health Solutions, Inc.",8.87M,-1.38%,28964,17.90M
993,ACXP,"Acurx Pharmaceuticals, Inc.",8.82M,0.45%,109522,-
994,SLXN,Silexion Therapeutics Corp,8.75M,5.51%,683231,-
995,POAI,Predictive Oncology Inc.,8.72M,-0.40%,76195,1.73M
996,TLPH,"Talphera, Inc.",8.65M,-0.79%,6984,27.00K
997,BCLI,Brainstorm Cell Therapeutics Inc.,8.54M,-2.70%,326585,-
998,TNON,"Tenon Medical, Inc.",8.42M,0.91%,126198,3.28M
999,BTAI,"BioXcel Therapeutics, Inc.",8.42M,1.46%,105088,1.85M
1000,PHIO,Phio Pharmaceuticals Corp.,8.36M,-4.89%,187353,-
1001,AEMD,"Aethlon Medical, Inc.",8.22M,-0.28%,159977,-
1002,EKSO,"Ekso Bionics Holdings, Inc.",8.13M,0.43%,863319,17.54M
1003,BMRA,"Biomerica, Inc.",7.92M,-7.76%,26390,5.68M
1004,APLM,"Apollomics, Inc.",7.81M,-2.48%,11202,198.00K
1005,CODX,"Co-Diagnostics, Inc.",7.81M,-3.74%,306452,3.50M
1006,CARM,"Carisma Therapeutics, Inc.",7.73M,0.38%,338179,19.96M
1007,TSBX,Turnstone Biologics Corp.,7.70M,-1.92%,10836,-
1008,EVOK,"Evoke Pharma, Inc.",7.60M,1.62%,8809,11.59M
1009,EVGN,Evogene Ltd.,7.57M,-0.42%,15305,6.77M
1010,AIMD,"Ainos, Inc.",7.47M,0.64%,255494,106.21K
1011,SNSE,"Sensei Biotherapeutics, Inc.",7.45M,-1.34%,77525,-
1012,LIPO,Lipella Pharmaceuticals Inc.,7.39M,-3.01%,13464,519.87K
1013,GTBP,"GT Biopharma, Inc.",7.33M,8.24%,100521,-
1014,TRAW,"Traws Pharma, Inc.",7.29M,3.97%,50759,227.00K
1015,CPHI,"China Pharma Holdings, Inc.",7.24M,0.45%,4528,4.30M
1016,CTXR,"Citius Pharmaceuticals, Inc.",7.23M,-2.90%,108201,-
1017,PMCB,"PharmaCyte Biotech, Inc.",7.21M,2.94%,9957,-
1018,MYNZ,Mainz Biomed N.V.,7.17M,-,46850,893.99K
1019,LUCY,"Innovative Eyewear, Inc.",7.01M,2.88%,198671,1.71M
1020,ADXN,Addex Therapeutics Ltd,6.94M,2.31%,3057,452.50K
1021,CDIO,"Cardio Diagnostics Holdings, Inc.",6.87M,-6.84%,68560,19.90K
1022,SRXH,SRx Health Solutions Inc.,6.86M,-7.62%,389753,119.42M
1023,MTVA,MetaVia Inc.,6.84M,-2.48%,336019,-
1024,XYLO,Xylo Technologies Ltd,6.75M,2.33%,1074,29.86M
1025,SINT,"Sintx Technologies, Inc.",6.75M,-4.27%,158188,2.57M
1026,LGMK,"LogicMark, Inc.",6.69M,-1.69%,57844739,9.88M
1027,IBO,Impact BioMedical Inc.,6.65M,-,343154,-
1028,GNPX,"Genprex, Inc.",6.64M,4.25%,640256,-
1029,OTRK,"Ontrak, Inc.",6.62M,-,14900,10.18M
1030,STRR,"Star Equity Holdings, Inc.",6.42M,-2.89%,30980,57.17M
1031,APM,Aptorum Group Limited,6.34M,3.23%,8274,-
1032,PPBT,Purple Biotech Ltd,6.31M,-3.71%,16879,-
1033,LYRA,"Lyra Therapeutics, Inc.",6.08M,-0.65%,999767,1.19M
1034,AEON,"AEON Biopharma, Inc.",6.04M,-2.73%,237810,-
1035,CNSP,"CNS Pharmaceuticals, Inc.",6.01M,-3.93%,196688,-
1036,RDGT,"Ridgetech, Inc.",6.00M,-4.80%,8311,147.13M
1037,IXHL,Incannex Healthcare Inc.,6.00M,7.77%,27446775,98.00K
1038,SSY,"SunLink Health Systems, Inc.",5.98M,-1.16%,11656,31.09M
1039,CHRO,Channel Therapeutics Corporation,5.92M,1.35%,16308,-
1040,INDP,"Indaptus Therapeutics, Inc.",5.92M,-2.74%,145244,-
1041,SNGX,"Soligenix, Inc.",5.91M,-1.09%,9930,2.34K
1042,IMCC,IM Cannabis Corp.,5.85M,8.52%,50337,37.89M
1043,NLSP,NLS Pharmaceutics AG,5.85M,-5.13%,308860,-
1044,MNDR,Mobile-health Network Solutions,5.82M,0.75%,16202,13.97M
1045,RNAZ,"TransCode Therapeutics, Inc.",5.81M,-8.53%,64242,-
1046,JAGX,"Jaguar Health, Inc.",5.68M,-0.88%,61922,11.55M
1047,BFRI,Biofrontera Inc.,5.68M,-4.19%,74112,38.00M
1048,KTTA,Pasithea Therapeutics Corp.,5.54M,-2.73%,245738,-
1049,KLTO,"Klotho Neurosciences, Inc.",5.48M,1.75%,13109898,-
1050,SBFM,"Sunshine Biopharma, Inc.",5.24M,2.86%,61839,36.23M
1051,QNRX,"Quoin Pharmaceuticals, Ltd.",5.23M,-,27587,-
1052,SNOA,"Sonoma Pharmaceuticals, Inc.",5.19M,-4.22%,19216,13.97M
1053,EYEN,"Eyenovia, Inc.",5.10M,-12.81%,1259277,67.06K
1054,PSTV,"Plus Therapeutics, Inc.",5.08M,-4.47%,1440976,5.82M
1055,CHEK,Check-Cap Ltd.,4.96M,-0.53%,7217,-
1056,CMND,Clearmind Medicine Inc.,4.96M,-3.50%,24808,-
1057,ATNF,180 Life Sciences Corp.,4.89M,-8.89%,60037,-
1058,INTS,"Intensity Therapeutics, Inc.",4.82M,-11.99%,5108363,-
1059,BIAF,"bioAffinity Technologies, Inc.",4.78M,-4.87%,1572808,8.81M
1060,DRMA,"Dermata Therapeutics, Inc.",4.75M,-3.13%,31577,-
1061,XWEL,"XWELL, Inc.",4.73M,-2.17%,8910,32.19M
1062,XBIO,"Xenetic Biosciences, Inc.",4.70M,-0.01%,419,2.58M
1063,ADIL,"Adial Pharmaceuticals, Inc.",4.54M,-4.06%,96953,-
1064,VRAX,Virax Biolabs Group Limited,4.43M,2.00%,28875,84.87K
1065,AMIX,"Autonomix Medical, Inc.",4.33M,-4.35%,16991,-
1066,AZTR,"Azitra, Inc.",4.30M,0.60%,147577,7.50K
1067,HSCS,HeartSciences Inc.,4.28M,2.46%,31585,-
1068,TCRT,"Alaunos Therapeutics, Inc.",4.26M,0.76%,3913,11.00K
1069,MTNB,"Matinas BioPharma Holdings, Inc.",4.13M,6.70%,23744,-
1070,MBIO,"Mustang Bio, Inc.",4.13M,-2.34%,96511,-
1071,STSS,"Sharps Technology, Inc.",4.13M,2.79%,62408,-
